ID;Year;Default;WC/TA;RE/TA;EBIT/TA;ME/TL;S/TA
262;2000;0;0.1198249;0.5404702;0.0509465;0.6786530;0.2749484
262;2002;0;0.1402125;0.5622085;0.0463398;0.9797345;0.3001438
262;2003;0;0.1454345;0.5761308;0.0532000;1.3443800;0.2889165
262;2004;0;0.1795139;0.5700036;0.0413905;1.6013690;0.3319030
263;1995;0;0.5311739;0.0036112;0.0281330;0.6340638;0.4243571
263;1996;0;0.4950393;0.0482602;0.0432177;0.6841873;0.4180632
263;1997;0;0.5268050;0.0952923;0.0571414;1.0335310;0.4253112
263;1998;0;0.5570059;0.1342794;0.0574622;0.7857651;0.4063578
263;1999;0;0.5213776;0.1488567;0.0477858;0.4592870;0.4515626
263;2000;0;0.4875220;0.1635067;0.0414483;0.3214945;0.4289186
263;2001;0;0.4604771;0.1337966;0.0493358;0.2420713;0.3673928
264;1995;0;0.0581485;-0.1533055;0.0445250;0.3225243;0.2962539
264;1996;1;0.0230440;-0.2693499;0.0027171;0.1535664;0.3386589
265;1995;0;0.2334135;0.5082811;0.0847440;2.5092730;0.4247826
265;1996;0;0.2597756;0.5265113;0.0743797;3.2107330;0.4411759
265;1997;0;0.2202395;0.5272184;0.0844319;3.9881770;0.4205481
265;1998;0;0.1401305;0.4352189;0.0775693;2.6035450;0.3668924
265;1999;0;0.0233123;0.4156627;0.0840305;1.4501050;0.3972002
265;2000;0;0.1187926;0.4288225;0.0247407;0.7612635;0.3384150
265;2001;0;0.2199145;0.4954627;0.0671254;1.4128520;0.3289138
265;2002;0;0.1886664;0.4709405;0.0694787;1.0317420;0.3549736
265;2003;0;0.1976426;0.5447143;0.0765772;2.1402180;0.4100875
265;2004;0;0.2231926;0.5807610;0.0676902;2.1680090;0.3547757
266;1995;0;0.2343448;0.1731615;0.0163238;0.3585991;0.4814570
266;1996;0;0.2263328;0.1526895;0.0092014;0.1430296;0.4381989
267;1995;0;0.1392879;-0.6582903;0.0308797;3.5464770;0.1696253
267;1996;0;0.1225554;-0.7804227;0.0222522;2.3702830;0.1743505
267;1997;0;0.1433603;-0.8690370;0.0210799;3.0251640;0.1736955
267;1998;0;0.1542999;-0.9000419;0.0180000;2.0298020;0.1688446
267;1999;0;0.1499939;-1.0411690;0.0019992;0.8082842;0.1596433
267;2000;0;-0.0523288;-1.8752540;-0.2544920;0.2491708;0.1375093
267;2001;0;0.0256021;-2.3462160;0.0101349;0.7520455;0.1648143
267;2002;0;0.1127580;-2.1857300;0.0373605;4.9652970;0.1910833
267;2003;0;0.4879606;-1.2705300;0.0379030;8.6156850;0.1244529
267;2004;0;0.3555733;-1.2758880;0.0346342;6.2715130;0.1251015
268;1997;0;0.5347957;0.2939598;0.0667710;6.8570190;0.2421639
268;1998;0;0.3378996;0.2785251;0.0696899;4.4592280;0.2457698
268;1999;0;0.2668549;0.2028475;0.0723260;1.9534590;0.1951164
268;2000;0;0.2315466;0.2403610;0.0411265;1.7508270;0.2023612
268;2001;0;0.2461946;0.1578445;0.0536118;2.0414440;0.1651169
268;2002;0;0.2468782;0.2065131;0.0552097;1.4070760;0.1689157
269;1995;0;0.0735878;0.4823746;0.0737593;2.1393110;0.3365523
269;1996;0;0.0612441;0.4901718;0.0548278;2.5790960;0.3158341
269;1997;0;0.0949187;0.5411613;0.0949238;3.4664220;0.3444506
269;1998;0;0.0466295;0.5081233;0.0896181;2.7248540;0.3444281
269;1999;0;0.1363170;0.4901279;0.1069791;1.6974320;0.3205282
269;2000;0;-0.0382860;0.4772904;0.0158889;1.8102790;0.3216468
269;2001;0;0.1120272;0.4271652;0.0685042;1.7523980;0.2334919
269;2002;0;0.1873104;0.4182954;0.0672716;1.3517690;0.2629988
270;1995;0;0.1035959;0.7538123;0.0341186;4.3691180;0.2585553
270;1996;0;0.0698492;0.8588471;0.0699650;2.9603420;0.2435795
270;1997;0;-0.0254353;0.9196569;0.0533883;2.8152210;0.2042011
270;1998;0;0.0287896;0.3789617;0.0547381;0.5557652;0.1646152
270;1999;0;-0.0104664;0.3795363;0.0567409;0.6268159;0.1722890
270;2000;0;0.0554733;0.4124618;0.0490568;0.4897261;0.1721769
270;2001;0;0.0299482;0.4062260;0.0372384;0.2822109;0.1138978
270;2002;0;0.1413094;0.4041671;0.0572613;0.3575141;0.1813764
270;2003;0;0.1580278;0.4684618;0.0586115;0.5351797;0.1982484
270;2004;0;0.1346743;0.4818520;0.0575182;0.6668422;0.2161329
271;1995;0;0.0485711;0.6227961;0.1070744;2.8998330;0.4314953
271;1996;0;0.0774648;0.5703470;0.0918632;3.3393680;0.4130434
271;1997;0;0.0979727;0.6058127;0.1062097;3.6567730;0.4079977
271;1998;0;0.1290255;0.6517000;0.0932354;2.9982190;0.3959251
271;1999;0;0.1977466;0.7759233;0.0820277;2.3174750;0.3724773
271;2000;0;0.1763145;0.7911754;0.0806510;3.0516770;0.3808123
271;2001;0;0.2014493;0.8477015;0.1028709;3.4171910;0.3928810
271;2002;0;0.2406535;0.9031271;0.1067090;3.4022580;0.3541910
271;2003;0;0.1704673;0.9413686;0.0995136;3.3649330;0.3557034
271;2004;0;0.0036675;0.9335325;0.1114990;3.8405840;0.3735561
272;1996;0;0.3059171;0.4818676;0.0678193;3.1813040;0.4070581
272;1997;0;0.3410986;0.5016580;0.0640133;4.1432870;0.3951647
272;1998;0;0.2790937;0.5299445;0.0521480;3.7537630;0.3385657
272;1999;0;0.2406869;0.5423363;0.0503183;4.4764990;0.3590730
272;2000;0;0.2804113;0.4536880;0.0653829;4.6774380;0.4155062
272;2001;0;0.2693148;0.4589877;0.0329437;1.7731640;0.3570344
272;2002;0;0.1996662;0.1906806;0.0379676;1.4179210;0.2882874
272;2003;0;0.2162071;0.2141557;0.0436561;1.8749500;0.3101541
272;2004;0;0.2173117;0.2290261;0.0528847;1.4846750;0.3088337
273;1995;0;0.3096544;-0.2340430;0.0557219;1.1403010;0.4251360
273;1996;0;0.2084627;-0.0900125;0.0454087;1.1716740;0.3268501
273;1997;0;0.2833082;0.0020288;0.0678504;1.6740920;0.3432663
273;1998;0;0.1969977;0.0451856;0.0532984;0.3100547;0.2531913
273;1999;0;0.1062864;0.0499006;0.0297972;0.2354072;0.2396688
273;2000;0;0.1488172;0.0780817;0.0478235;0.3965788;0.2352511
273;2001;0;0.1472932;-0.4949678;0.0336842;0.1646467;0.3308551
273;2002;0;-0.7198341;-0.5344378;0.0455962;0.1751089;0.3265249
273;2003;0;0.2125572;-0.4972199;0.0551601;0.4257670;0.3441164
273;2004;0;0.2254803;-0.3980382;0.0641456;1.0620260;0.3913445
274;2004;0;0.2522252;0.8161393;0.0680732;3.5255970;0.2612261
275;1995;0;0.0903677;0.4343168;0.0546951;1.6712630;0.1651724
275;1996;0;0.0541658;0.1576923;0.0416835;1.5345180;0.1647411
275;1997;0;0.0438916;0.1606213;0.0615118;1.7035510;0.2042423
275;1998;0;0.0268227;-0.0577558;0.0610572;1.3456680;0.1517843
275;1999;0;0.0274457;0.0112085;0.0358597;0.4754759;0.0986629
275;2000;0;0.0385605;0.0228569;0.0498920;0.5526245;0.1187338
275;2001;0;0.0353912;0.0512560;0.0526035;0.6027747;0.1229279
275;2002;0;0.0260062;0.0752931;0.0528967;0.7895666;0.1376382
275;2003;0;0.0580855;0.0943808;0.0482042;1.1216610;0.1555142
275;2004;0;0.0889653;0.1057460;0.0578703;1.5774050;0.1575787
276;2002;0;0.0951616;0.1198607;0.0272462;0.2002851;0.2542149
276;2003;0;0.1289818;0.1584546;0.0470317;0.4049090;0.3115261
276;2004;0;0.1713261;0.1843117;0.0541960;0.3325946;0.2914982
277;1997;0;0.0357736;0.0172125;0.0573719;2.9545690;0.2371282
277;1998;0;-0.0033648;0.0391524;0.0477603;0.3606036;0.2031499
277;1999;0;0.3059670;0.0899630;0.0320899;0.7970072;0.1837429
277;2000;0;0.1750446;0.1713948;0.0408537;0.6066066;0.1638297
277;2001;0;0.1926197;0.1369998;0.0350417;0.2761539;0.1452532
277;2002;0;0.1230319;0.0598747;0.0451379;0.3217697;0.1763747
277;2003;0;0.0734290;0.0205191;0.0458163;0.3384241;0.1559867
277;2004;0;0.1072894;0.0425275;0.0216600;1.0136090;0.1408013
278;1995;0;0.1835384;0.3734188;0.0667912;9.3119450;0.5340009
278;1996;0;0.2387468;0.4007455;0.0732887;7.0470080;0.5732810
278;1997;0;0.2197654;0.4055886;0.0804343;10.7551700;0.5356498
278;1998;0;0.1868564;0.4708863;0.0934300;18.9145300;0.5707042
278;1999;0;0.1979191;0.4891381;0.0893640;27.5427700;0.5704821
278;2000;0;0.1870203;0.4964511;0.0779154;17.5596900;0.5027465
278;2001;0;0.1678265;0.5029653;0.0738289;14.1541700;0.5450194
278;2002;0;0.1492931;0.5532966;0.0748973;4.7817800;0.4759037
278;2003;0;0.1318071;0.5969445;0.0784305;6.7333920;0.4668217
278;2004;0;0.1213902;0.6580434;0.0721945;6.1687620;0.4731993
279;1995;0;0.2337972;0.1152393;0.0467648;3.2200000;0.1756862
279;1996;0;0.2147631;0.1369022;0.0481896;2.9532830;0.1475805
279;1997;0;0.2366496;-0.0258769;0.0140502;1.6984720;0.2001313
279;1998;0;0.2159150;-0.2081512;0.0332960;2.4200640;0.1534179
279;2000;0;0.1625534;-0.4479493;0.0254367;1.3637850;0.1486796
280;1995;0;0.1854124;0.6075371;0.0628258;2.0745780;0.4190891
280;1996;0;0.2023466;0.5949652;0.0668846;2.5504010;0.4149130
280;1997;0;0.1923067;0.5570559;0.0857476;2.1751740;0.3897404
280;1998;0;0.1791690;0.5571036;0.0817011;2.1807860;0.3488953
281;2001;0;0.2298375;0.5025214;0.0767240;2.9007000;0.5149291
281;2002;0;0.2662202;0.5258891;0.0883653;3.0564700;0.5033081
281;2003;0;0.1978337;0.5473504;0.0793123;3.0364140;0.5133626
281;2004;0;0.2553750;0.5742959;0.0604586;3.4672910;0.5634766
282;1999;0;-0.0547302;-0.0428867;0.0429295;0.5210800;0.1196992
282;2000;0;-0.0239504;-0.0467703;0.0535208;0.8131264;0.1203660
282;2001;0;-0.0328948;-0.0518865;0.0510355;0.7132745;0.1075827
282;2002;0;-0.0808506;-0.0310189;0.0393649;0.6066914;0.1246020
282;2003;0;0.0005297;-0.0280013;0.0462839;0.9805189;0.1384220
282;2004;0;-0.0087276;-0.0122666;0.0560197;1.6526660;0.1523312
283;1995;0;0.0542490;0.2224162;0.0117074;0.8099847;0.1230987
283;1996;0;0.1883368;0.2419474;0.0067704;1.1587150;0.1457826
283;1997;0;0.1230735;0.3126796;0.0157573;1.7591190;0.1627742
284;1995;0;0.3200084;0.2492143;0.0799179;5.5910580;0.3006819
284;1996;0;0.3118899;0.2924955;0.0755507;6.4872150;0.3072947
284;1997;0;0.2936299;0.3106525;0.0889375;7.3001390;0.3000948
284;1998;0;0.1856075;0.3397701;0.0706861;4.5885670;0.2757604
284;1999;0;0.1782312;0.3866473;0.0737837;3.2844870;0.2784848
284;2000;0;0.1155403;0.4077379;0.0547528;2.3190430;0.2626970
284;2001;0;0.2163201;0.4672956;0.0492045;3.6727950;0.2815731
284;2002;0;0.2764208;0.4012156;0.0516464;3.1178050;0.3308563
284;2003;0;0.3219371;0.4241220;0.0579170;3.9416770;0.3443734
284;2004;0;0.3099179;0.4320006;0.0605136;4.5490590;0.3341079
285;1995;0;0.0190349;0.2087020;0.0447899;0.3874780;0.4100814
286;2004;0;0.3873072;0.2606074;0.0600415;1.6088180;0.4803018
287;1995;0;0.0342106;0.2843947;0.0370335;0.9915071;0.3677629
287;1996;0;0.0392588;0.2985978;0.0365164;0.8062375;0.4037732
287;1997;0;0.0156707;0.2979002;0.0602034;1.0075680;0.4364878
287;1998;0;0.0582514;0.3053517;0.0555941;1.0646270;0.4527888
287;1999;0;0.0466958;0.3394995;0.0330914;0.7017969;0.5311428
287;2000;0;0.0413011;0.3328606;0.0547205;0.7868154;0.4549984
287;2001;0;0.1217850;0.3431928;0.0746114;1.0669730;0.4654439
287;2002;0;0.1200775;0.3736572;0.0587127;1.6158490;0.4728855
287;2003;0;0.0402025;0.4467875;0.0862375;3.3795860;0.5030555
288;1999;0;0.2601167;-0.1036934;0.0449228;0.2219234;0.2773272
288;2000;0;0.2847013;-0.1347910;0.0502021;0.2363465;0.3159575
288;2001;0;0.2652159;-0.2034338;0.0228215;0.1792298;0.1804360
288;2002;0;0.5205022;-0.0681636;0.0248972;0.2517070;0.1874507
289;1995;0;0.2392944;0.3271212;0.0852627;2.3999070;1.5856990
289;1996;0;0.2568862;0.4020154;0.0413719;2.3851140;1.4318560
289;1997;0;0.0941929;0.3476927;0.0401036;1.2406040;1.1805180
289;1998;0;0.1079746;0.3786589;0.0797198;1.7065930;1.0636550
289;1999;0;0.0901508;0.3954999;0.0756571;0.8565580;1.1341470
289;2000;0;0.0082533;0.3565136;0.0510745;1.1295950;1.0381570
290;1995;0;0.0050265;0.0588196;0.0451373;0.5626487;0.4035532
290;1996;0;-0.0085095;0.0737064;0.0621917;0.6409767;0.4414473
290;1998;0;0.0865061;0.2765506;0.0449539;1.1391130;0.2658254
290;1999;0;-0.0878484;0.2529197;0.0598024;0.8979575;0.2966028
290;2000;0;-0.1341706;0.2608487;0.0602569;1.0383920;0.2949829
290;2001;0;-0.0589570;0.3187480;0.0609068;1.4687620;0.2867931
290;2002;0;0.0216659;0.2200468;0.0619179;1.3428430;0.2546332
290;2003;0;0.0971279;0.3275672;0.0531922;1.6977360;0.2878161
290;2004;0;0.0006462;0.3417413;0.0602797;1.6153670;0.2991372
291;1995;0;0.1314553;0.3948781;0.0760642;1.1482280;0.2199043
291;1996;0;0.0992489;0.3248977;0.0492555;1.1797450;0.2152024
291;1997;0;0.0969081;0.3439831;0.0409753;1.2803130;0.2099702
291;1998;0;0.0968058;0.3901896;0.0507820;1.3706890;0.1915101
291;1999;0;0.0547623;0.2851341;0.0384959;0.8550104;0.1701637
291;2000;0;0.0636059;0.3174812;0.0378803;0.7678059;0.1755660
291;2001;0;0.0731184;0.3611887;0.0423457;1.0908140;0.1570930
291;2002;0;0.0723515;0.3710652;0.0432084;1.0978930;0.1846702
291;2003;0;0.0688103;0.2229916;0.0343568;1.5838280;0.1781352
291;2004;0;0.0650115;0.2442842;0.0388763;2.1833380;0.1755181
292;1999;0;0.0448055;0.1323388;0.0342695;0.5942703;0.0854283
292;2000;0;0.0242944;0.1108007;0.0271991;0.5224515;0.0814092
292;2001;0;-0.0458979;0.1557834;0.0408744;0.5989618;0.0878299
292;2002;0;-0.0025331;0.1589963;0.0267924;0.4263000;0.0983617
292;2003;0;0.0174480;0.1501879;0.0350183;0.5496423;0.0845563
292;2004;0;0.0218677;0.1521289;0.0465228;0.5952134;0.0941913
293;1997;0;-0.0219625;0.0445176;0.0177128;0.5153175;0.1326675
293;1998;0;-0.0032003;0.0209098;-0.3945461;0.3785673;0.1017647
294;1995;0;0.2141026;0.4826293;0.0715406;4.0326090;0.3280633
294;1996;0;0.1117132;0.4587441;0.0744236;4.1486020;0.2965087
294;1997;0;0.1466589;0.5015004;0.0793248;5.8279490;0.2754235
294;1998;0;0.1347305;0.5221557;0.0782578;5.2513660;0.2699230
294;1999;0;0.1703785;0.5000517;0.0635253;4.8137770;0.2990581
294;2000;0;0.1909263;0.5232052;0.0643456;4.3085180;0.2898806
294;2001;0;0.2090562;0.5883091;0.0652012;5.4999020;0.2678145
294;2002;0;0.2604034;0.5974628;0.0670853;5.0288830;0.2684893
294;2003;0;0.3175369;0.6606792;0.0718101;7.8184650;0.2529771
294;2004;0;0.2638915;0.7765525;0.0710535;7.4014170;0.2975056
295;1998;0;0.0378079;-0.0986603;0.0301640;0.4558591;0.2564339
295;2000;0;0.0651004;-0.1807676;0.0494955;0.5795788;0.3105681
295;2001;0;-0.0553445;-0.2232952;0.0348955;0.4508675;0.2780021
295;2002;0;0.1107326;-0.2736505;0.0657007;0.5634429;0.3135400
295;2003;0;0.1552032;-0.2833990;0.0509532;0.5332700;0.3636266
295;2004;0;0.1577144;-0.2553950;0.0763633;0.7158348;0.3475390
296;1995;0;0.1553636;0.2892498;0.0360455;1.5390700;0.1980924
296;1996;0;0.0184363;0.2293533;0.0514092;1.7439770;0.2760362
296;1997;0;0.0661600;0.2414772;0.0622700;2.4407500;0.2490770
296;1998;0;0.0342561;0.2443770;0.0307927;2.0904970;0.2436874
296;1999;0;0.0553668;0.2510821;0.0760678;2.5862620;0.4172081
296;2000;0;0.0423735;0.2164396;0.1040086;2.4754200;0.4808070
296;2001;0;-0.0042726;0.2556171;0.0418167;2.7440360;0.3222238
297;1995;0;0.1867893;0.1910089;0.0519372;1.4603080;0.2237071
297;1996;0;0.1409068;0.1291064;0.0413696;1.3963450;0.1051148
297;1997;0;0.1267661;0.1277339;0.0340309;0.7284740;0.0790500
297;1998;0;0.0719254;0.1412357;0.0168734;0.5300463;0.0717574
297;1999;0;0.0740183;0.1274269;0.0505591;1.3272220;0.1191357
297;2000;0;0.0682390;0.1239630;0.0470780;0.6887402;0.1061545
297;2001;0;0.0983923;0.1950983;0.0308963;0.7544085;0.0774202
297;2002;0;0.1481972;0.0356908;0.0316196;0.8434302;0.0840723
297;2003;0;0.1177033;0.0734944;0.0564051;1.4491710;0.1229372
297;2004;0;0.1448883;0.1325243;0.0570750;1.1497210;0.1294291
298;1995;0;0.2116997;0.3156064;0.0630151;1.0558650;0.3166796
298;1996;0;0.2588145;0.3507598;0.0596730;1.4088530;0.3439779
298;1997;0;0.0670359;0.2738026;0.0578617;1.1260740;0.2604663
298;1998;0;0.0899225;0.3175324;0.0535721;1.4192590;0.2412490
298;1999;0;0.1613109;0.3705776;0.0623405;1.7203080;0.2401003
298;2000;0;-0.0371578;0.3491982;0.0583651;0.9936338;0.2650680
298;2001;0;0.0577320;0.3411791;0.0522413;1.0170590;0.2642246
298;2002;0;0.0636756;0.2964070;0.0527195;1.0127360;0.2575414
298;2003;0;0.0758085;0.3924296;0.0491248;1.9400390;0.2389708
298;2004;0;0.1725044;0.4777223;0.0647230;2.4597510;0.2436333
299;1996;0;0.2385848;-0.0238474;0.0328934;0.3805388;0.3471110
299;1997;0;0.2115806;0.0214414;0.0536162;0.3293754;0.2136301
299;1998;0;0.4471363;0.3735873;0.0325553;0.5013915;0.4883076
299;1999;0;0.4750317;0.4325989;0.0408956;0.7341536;0.5238827
299;2000;0;0.3217495;0.3968472;0.0328217;0.3215747;0.4679214
299;2001;0;0.4263115;0.4172890;-0.0080476;0.6325699;0.5077862
299;2002;0;0.4932739;0.2545600;0.0101045;0.2512849;0.4782405
299;2003;0;0.4800858;0.2274346;0.0413912;0.4177020;0.5109262
299;2004;0;0.5351112;0.2020354;0.0222150;0.3967090;0.6260734
300;1998;0;0.2263998;-0.8997648;0.0444283;0.0880111;0.3792781
300;1999;0;0.2814324;-0.9024961;0.0414356;0.0904434;0.2280434
300;2000;0;0.1785325;-0.6694331;0.0707998;0.1809688;0.2985560
300;2001;0;-2.2402680;-2.7077210;-0.0159158;0.0237178;0.3176284
301;1995;0;0.1926328;-0.0688808;0.0486840;0.9124584;0.2319212
301;1996;0;0.1377249;-0.0057474;0.0520238;0.8355767;0.2226005
301;1997;0;0.1572101;0.0679094;0.0360105;0.6452731;0.1925797
301;1998;0;0.1435979;0.0521502;0.0183768;0.3300000;0.1223276
301;1999;0;0.1398609;0.0362816;0.0106300;0.1628586;0.1555555
301;2000;0;0.1587507;-0.0190993;0.0345178;0.2455548;0.2107684
301;2001;0;0.1287833;-0.1023951;0.0057353;0.3498223;0.2006574
301;2002;0;0.1223739;-0.3571424;0.0318882;0.1789000;0.2802567
301;2003;0;0.1583824;-0.3588111;0.0526427;0.3383495;0.3649610
301;2004;0;0.1778896;-0.1828178;0.0482965;0.8030248;0.2320647
302;1995;0;0.3339713;0.3211329;0.0539575;2.3042820;0.1984141
302;1996;0;0.3293698;0.2695037;0.0380723;2.1361200;0.1838817
302;1997;0;0.2973733;0.2793186;0.0231492;2.7429730;0.1880904
302;1998;0;0.3196476;-0.0637487;0.0295950;1.1402480;0.2336539
302;1999;0;0.6109872;0.2439463;0.0739188;7.7217190;0.2098388
303;1995;0;0.2880165;0.5818951;0.1006220;10.0622700;0.2938467
303;1996;0;0.3978792;0.6112396;0.1516643;16.3546000;0.2978131
303;1997;0;0.3659224;0.5703052;0.1096151;15.1954400;0.2570231
303;1998;0;0.2785436;0.6304765;0.1182480;25.0745100;0.2700134
303;1999;0;0.2752065;0.6044963;0.1017967;24.6374500;0.2156400
303;2000;0;0.2815339;0.6193456;0.0728236;19.0726500;0.2012166
303;2001;0;0.2881519;0.6296508;0.0537253;24.6770600;0.1812033
303;2002;0;0.3177374;0.6565167;0.0582857;11.8950200;0.1944076
303;2003;0;0.3586298;0.6906574;0.0894934;22.5368200;0.2242199
303;2004;0;0.3633350;0.7108801;0.0920604;15.4874600;0.2381283
304;1995;0;0.3844755;0.0713871;0.0431108;0.4950275;0.2471592
304;1996;0;0.4091823;0.0975358;0.0615948;1.0427500;0.3668841
304;1997;0;0.4047144;0.1390444;0.0580280;1.1796160;0.4091266
304;1998;0;0.4248393;0.2082297;0.0582854;1.6135800;0.4028487
304;1999;0;0.4245160;0.3130216;0.0640106;1.3699560;0.4325418
304;2000;0;0.4421825;0.3722687;0.0601936;1.4939720;0.4321593
304;2001;0;0.4265328;0.3681466;0.0608020;2.2187910;0.3388586
304;2002;0;0.4376733;0.3968723;0.0512839;1.9534750;0.4162420
304;2003;0;0.4668263;0.4698474;0.0454494;2.6997900;0.4159302
304;2004;0;0.4859330;0.5173740;0.0538418;2.1317200;0.4156611
305;1999;0;0.2455657;0.1956623;0.0491019;0.4436082;0.3365553
305;2000;0;0.2648529;0.1943563;0.0458122;0.6084585;0.3446650
305;2001;0;0.2585767;0.1014867;0.0464984;0.4173901;0.2869203
305;2002;0;0.2684036;0.0394705;0.0382672;0.2439985;0.2879696
305;2003;0;0.2205953;0.0202245;0.0503721;0.4039278;0.2575166
305;2004;0;0.2884904;-0.0050135;0.0444025;0.7006366;0.2961250
306;1995;0;0.2547434;-0.6543723;0.0479530;0.1159429;0.4117357
306;1996;0;0.2880814;-0.5137177;0.0745958;0.1445167;0.4697010
306;1997;0;0.1900153;-0.5694370;0.0536714;0.2375208;0.4994431
307;2002;0;0.0965071;0.3030391;0.0385846;0.2434288;0.2669681
307;2003;1;0.0592157;0.1824532;0.0096473;0.3053361;0.3045398
308;1995;0;0.1671944;-0.0374719;0.0272906;0.1009572;0.1746841
308;1996;0;0.0987609;-0.0163450;0.0576303;0.2562253;0.2196641
308;1997;0;0.1477971;-0.0166196;0.0498916;0.2533480;0.1888071
309;1995;0;0.1378298;0.2034450;0.0748853;0.8888616;0.2935340
309;1996;0;0.1086115;0.1877432;0.0669841;1.3194900;0.3098409
309;1997;0;0.1185134;0.1891368;0.0701738;1.6598190;0.3195023
309;1998;0;0.0919745;0.1509475;0.0589884;2.5888150;0.3277110
309;1999;0;0.0737764;0.2387204;0.0598516;2.9253170;0.3054084
309;2000;0;0.1029997;0.2894437;0.0698290;2.2301490;0.3123076
309;2001;0;0.1223948;0.3676240;0.0715421;3.2541380;0.2796447
309;2002;0;0.1030493;0.3315054;0.0461838;1.8047000;0.2868482
309;2003;0;0.0989781;0.3660247;0.0667075;2.1143020;0.2809933
309;2004;0;0.1073484;0.4124923;0.0793710;2.1081850;0.2838718
310;2000;0;-0.0259161;0.4808877;0.0548379;1.1312600;0.1768139
310;2001;0;0.1885114;0.5164538;0.0704573;1.6592490;0.2118206
310;2002;0;0.2606961;0.5519827;0.0657474;2.0271320;0.2152535
310;2003;0;0.1859417;0.6171209;0.0600619;2.1217660;0.2248165
310;2004;0;0.2659516;0.6702249;0.0565095;2.8041960;0.2257617
311;2000;0;0.0402150;-0.0082409;0.0535012;0.3914853;0.3207260
311;2001;0;0.1023098;-0.0511569;0.0319271;0.3342290;0.2808045
311;2002;0;0.0586413;-0.1911216;0.0195013;0.2292438;0.3284819
311;2003;0;0.0259383;-0.1965973;0.0419542;0.4455580;0.3208482
311;2004;0;0.0163738;-0.1514086;0.0581464;0.3830815;0.4602694
312;1995;0;0.1180896;0.3918498;0.0514718;1.7804190;0.2570837
312;1996;0;0.1481204;0.3647252;0.0623017;1.3509580;0.1767156
312;1997;0;0.3540030;0.4436889;0.0559714;1.6013050;0.2107256
312;1998;0;0.0322587;0.2690266;0.0503533;0.7908880;0.1972085
312;1999;0;0.0402966;0.3311707;0.0539946;1.0163830;0.2202528
313;1995;0;0.5457872;0.5078923;0.0667259;4.2018950;0.2087564
313;1996;0;0.4496401;0.5143896;0.0872586;4.8661120;0.2291163
313;1997;0;0.3593668;0.6030942;0.0885032;3.8414140;0.2229960
313;1998;0;0.3258937;0.5641975;0.0557627;2.1102570;0.1999351
313;1999;0;0.4560956;0.5350849;0.0493266;1.1028210;0.1623801
313;2000;0;0.3563929;0.6630519;0.0764872;1.6246940;0.1931458
313;2001;0;0.3314843;0.6769162;0.0559526;1.9896340;0.1892472
313;2002;0;0.2524930;0.4917364;0.0820522;3.2168060;0.1734576
313;2003;0;0.2891358;0.4737011;0.0754813;3.8955630;0.1681296
313;2004;0;0.2692321;0.5907494;0.0921590;6.5450920;0.2009578
314;1995;0;0.2668367;0.3941422;0.0451603;0.6649628;0.8040917
314;1996;0;0.2222217;0.3434360;0.0470478;0.6309663;0.7231511
314;1997;0;0.2414499;0.3701482;0.0507731;1.0395460;0.6988350
314;1998;0;0.1463974;0.3780884;0.0450547;0.9692762;0.8486636
314;1999;0;0.1260567;0.3398847;0.0546693;0.4565180;0.8281975
314;2000;0;0.1375742;0.3202119;0.0356170;0.7303435;0.9309878
314;2001;0;0.2056168;0.2608989;0.0368769;0.5044864;0.2160345
314;2002;0;0.1220162;0.2816421;0.0579863;0.7500874;0.3233185
314;2003;0;0.0798360;0.3120353;0.0410211;0.7569785;0.2944737
315;1995;0;0.0718163;0.2527224;0.0518264;0.6335061;0.2294393
315;1996;0;0.0318049;0.2346336;0.0428106;0.6791701;0.2023425
315;1997;0;0.0703840;0.2286481;0.0274083;0.7487016;0.2212930
315;1998;0;0.1228997;0.2172069;0.0442537;0.8178054;0.2621796
315;1999;0;0.1049523;0.2208872;0.0559489;1.1968980;0.2334033
315;2000;0;0.0821680;0.1515913;0.0287672;0.6758400;0.1993339
315;2001;0;0.1029157;0.1238442;0.0417034;0.7542230;0.2022710
315;2002;0;0.1182415;0.0344106;0.0433353;0.6600930;0.2228862
315;2003;0;0.0955463;0.0757192;0.0391298;0.7931415;0.1977917
315;2004;0;0.1508465;0.0681100;0.0398518;0.8258092;0.2212532
316;1995;0;0.2900338;0.1349731;0.0540131;5.4523880;0.2777719
316;1996;0;0.2619770;0.2304075;0.0746144;3.9667510;0.2794144
